YYYY/MM/DD HR:MI:SS.00  Z(km)  EVENT-ID STN   ARRIV-ID  XD(km)   BAZI   RCAL  RISC
2011/03/13 15:12:53.50   6.70 601875880 BDHA  33453691  283.68  217.03  2.62 -1.80  5248
2011/03/13 15:12:53.50   6.70 601875880 DHBB  33453694  295.51  188.51  2.57 -2.00  5249
2011/03/13 15:29:38.90  17.90 601875884 ADEN  33453722  121.99  225.12  0.05 -0.50  5250
2011/03/13 15:29:38.90  17.90 601875884 UDYN  33453732  219.67  173.82  1.68 -1.20  5251
2011/03/13 15:29:38.90  17.90 601875884 LBOS  33453730  237.52  208.90  1.51  1.50  5252
2011/03/13 15:29:38.90  17.90 601875884 BDHA  33453725  265.46  214.16  2.53 -1.50  5253
2011/03/13 15:29:38.90  17.90 601875884 HAJJ  33453728  415.84  171.30  1.42  2.30  5254
2011/03/13 15:34:59.87  10.00  16409266 ATD   59038674  148.00   74.17 -2.40 -3.10  5255
2011/03/13 15:34:59.87  10.00  16409266 UDYN  33453747  231.18  174.99 -1.75 -2.00  5256
2011/03/13 15:34:59.87  10.00  16409266 LBOS  33453744  249.64  208.27 -2.25 -2.50  5257
2011/03/13 15:34:59.87  10.00  16409266 BDHA  33453736  277.29  213.37 -1.98 -2.10  5258
2011/03/13 15:34:59.87  10.00  16409266 DHBB  33453739  298.54  184.88 -1.23 -1.20  5259
2011/03/13 15:34:59.87  10.00  16409266 DAMY  42261533  298.73  184.92 -0.67 -0.60  5260
2011/03/13 15:41:52.18  10.00  16477536 ADEN  33453749  125.10  233.32 -2.39 -2.90  5261
2011/03/13 15:41:52.18  10.00  16477536 ATD   59038711  146.50   64.22 -0.27 -1.80  5262
2011/03/13 15:41:52.18  10.00  16477536 UDYN  33453763  207.21  177.29 -1.29 -1.60  5263
2011/03/13 15:41:52.18  10.00  16477536 LBOS  33453760  234.93  213.19 -1.60 -1.90  5264
2011/03/13 15:41:52.18  10.00  16477536 BDHA  33453752  264.45  218.02  0.03 -0.10  5265
2011/03/13 15:41:52.18  10.00  16477536 DHBB  33453755  276.49  187.43 -0.35 -0.40  5266
2011/03/13 15:41:52.18  10.00  16477536 HAJJ  33453757  402.63  172.99 -1.61 -1.10  5267
2011/03/13 15:48:42.50  14.30 601875885 ADEN  33453765  138.09  221.28  0.24 -0.30  5268
2011/03/13 15:48:42.50  14.30 601875885 LBOS  33453776  255.30  207.89  2.56 -1.10  5269
2011/03/13 15:48:42.50  14.30 601875885 BDHA  33453768  282.78  212.92  1.81  1.90  5270
2011/03/13 15:48:42.50  14.30 601875885 DHBB  33453771  304.41  185.01  2.44 -2.40  5271
2011/03/13 15:48:42.50  14.30 601875885 HAJJ  33453773  432.67  172.26  0.50  1.30  5272
2011/03/13 15:53:10.71   4.00  17194912 ADEN  33453780  117.68  234.30 -1.71 -1.70  5273
2011/03/13 15:53:10.71   4.00  17194912 UDYN  33453791  201.47  175.86 -0.25 -0.80  5274
2011/03/13 15:53:10.71   4.00  17194912 LBOS  33453789  227.27  213.03 -0.19 -0.70  5275
2011/03/13 15:53:10.71   4.00  17194912 HAJJ  33453786  397.25  172.21 -0.54 -0.20  5276
2011/03/13 15:59:04.82  10.00  17194914 ADEN  33453793  128.36  229.07 -1.30 -1.90  5277
2011/03/13 15:59:04.82  10.00  17194914 ATD   59038895  145.79   68.13 -1.49 -2.20  5278
2011/03/13 15:59:04.82  10.00  17194914 UDYN  33453806  216.78  176.52 -1.29 -1.60  5279
2011/03/13 15:59:04.82  10.00  17194914 LBOS  33453804  241.08  211.31 -1.53 -1.80  5280
2011/03/13 15:59:04.82  10.00  17194914 BDHA  33453796  269.91  216.23 -0.88 -1.00  5281
2011/03/13 15:59:04.82  10.00  17194914 HAJJ  33453801  412.37  172.69 -1.80 -1.20  5282
2011/03/13 16:17:32.96   4.00  17194916 ADEN  33453824  128.80  230.25 -2.44 -2.60  5283
2011/03/13 16:17:32.96   4.00  17194916 ATD   59039119  144.55   67.18 -1.39 -2.20  5284
2011/03/13 16:17:32.96   4.00  17194916 UDYN  33453829  214.92  177.04 -0.76 -1.30  5285
2011/03/13 16:17:32.96   4.00  17194916 LBOS  33453827  240.67  211.94 -0.83 -1.30  5286
2011/03/13 16:44:00.14   4.00  17194924 UDYN  33453864  229.46  176.57 -1.75 -2.20  5287
2011/03/13 16:44:00.14   4.00  17194924 LBOS  33453862  251.69  209.69 -0.99 -1.40  5288
2011/03/13 16:44:00.14   4.00  17194924 HAJJ  33453859  425.01  172.83 -0.95 -0.50  5289
2011/03/13 17:25:06.50   5.90 601875895 ADEN  33453907  134.12  229.61 -0.52 -1.10  5290
2011/03/13 17:25:06.50   5.90 601875895 LBOS  33453911  246.18  211.99  2.60 -0.80  5291
2011/03/13 17:25:06.50   5.90 601875895 BDHA  33453910  275.25  216.75  1.86  1.60  5292
2011/03/13 20:16:44.80  10.00  16477616 ADEN  33454071  131.73  224.91 -1.09 -1.80  5293
2011/03/13 20:16:44.80  10.00  16477616 ATD   59041539  146.40   72.06 -1.88 -2.60  5294
2011/03/13 20:16:44.80  10.00  16477616 UDYN  33454083  226.22  175.67  0.09 -0.20  5295
2011/03/13 20:16:44.80  10.00  16477616 LBOS  33454079  247.00  209.42 -0.23 -0.50  5296
2011/03/13 20:16:44.80  10.00  16477616 DHBB  33454074  294.13  185.56  1.88 -2.70  5297
2011/03/13 20:16:44.80  10.00  16477616 DAMY  34778336  294.32  185.59  0.61  0.70  5298
2011/03/13 20:16:44.80  10.00  16477616 HAJJ  33454076  422.01  172.32  0.97  1.60  5299
2011/03/15 03:55:24.70   6.10 601875916 ADEN  33454169  148.85  232.16  1.01 -0.10  5300
2011/03/15 03:55:24.70   6.10 601875916 LBOS  33454178  258.27  214.36  2.12 -1.60  5301
2011/03/15 03:55:24.70   6.10 601875916 BDHA  33454172  288.13  218.67  1.50  1.30  5302
2011/03/15 03:55:24.70   6.10 601875916 DHBB  33454175  295.48  190.31  2.53 -2.00  5303
2011/03/15 03:55:24.70   6.10 601875916 HAJJ  33454177  417.35  175.58  2.10  2.60  5304
2011/03/15 21:12:29.60   9.70 601875921 ADEN  33454257  133.59  228.60  0.53 -0.20  5305
2011/03/15 21:12:29.60   9.70 601875921 UDYN  33454270  220.84  177.42  2.34 -0.40  5306
2011/03/15 21:12:29.60   9.70 601875921 LBOS  33454268  246.38  211.43  1.39  1.10  5307
2011/03/15 21:12:29.60   9.70 601875921 BDHA  33454260  275.24  216.25  1.46  1.30  5308
2011/03/15 21:12:29.60   9.70 601875921 DHBB  33454263  290.00  187.06  2.10  2.10  5309
2011/03/15 21:12:29.60   9.70 601875921 HAJJ  33454265  416.18  173.20  2.23  2.80  5310
2011/03/21 03:27:07.10  12.70 601875933 ADEN  33454393  144.66  224.14  0.87 -0.20  5311
2011/03/21 03:27:07.10  12.70 601875933 UDYN  33454390  236.26  177.72 -0.63 -0.80  5312
2011/03/21 03:27:07.10  12.70 601875933 UDYN  33454404  236.26  177.72  2.13 -1.10  5313
2011/03/21 03:27:07.10  12.70 601875933 LBOS  33454388  259.97  209.76  0.01 -0.10  5314
2011/03/21 03:27:07.10  12.70 601875933 LBOS  33454402  259.97  209.76  2.22 -1.60  5315
2011/03/21 03:27:07.10  12.70 601875933 BDHA  33454383  288.16  214.52  0.49  0.50  5316
2011/03/21 03:27:07.10  12.70 601875933 DHBB  33454398  305.40  186.80  2.35  2.50  5317
2011/03/21 03:27:07.10  12.70 601875933 HAJJ  33454386  431.47  173.51 -1.70 -0.90  5318
2011/03/25 05:21:34.24  14.70  16359656 FRSS  39581642  294.63  237.65  0.75  0.80  5319
2011/03/25 05:21:34.24  14.70  16359656 HAJJ  33454489  411.42  263.81 -1.58 -1.20  5320
2011/03/25 05:21:34.24  14.70  16359656 DHBB  33454486  502.66  279.10 -0.39  0.30  5321
2011/03/25 05:21:34.24  14.70  16359656 DAMY  34815033  502.81  279.08 -0.87 -0.20  5322
2011/03/25 05:21:34.24  14.70  16359656 ATD   59126187  537.55  321.50 -1.10 -0.20  5323
2011/03/25 05:21:34.24  14.70  16359656 LBOS  33454492  610.71  284.74  0.64  1.20  5324
2011/03/25 05:21:34.24  14.70  16359656 FURI  34815051  725.60    9.60  0.46  1.40  5325
2011/03/29 23:58:27.59  10.00  17199128 ADEN  33454676  128.38  241.89 -1.17 -2.00  5326
2011/03/29 23:58:27.59  10.00  17199128 ATD   59146409  142.28   56.73 -1.41 -2.10  5327
2011/03/29 23:58:27.59  10.00  17199128 UDYN  33454685  192.72  180.90  1.87 -1.40  5328
2011/03/29 23:58:27.59  10.00  17199128 BDHA  33454679  261.85  222.15 -0.13 -0.30  5329
2011/03/30 01:05:08.63   4.00  17199132 ADEN  33454712  109.70  232.78 -0.36 -0.40  5330
2011/03/30 01:05:08.63   4.00  17199132 UDYN  33454721  199.97  173.48 -1.43 -2.00  5331
2011/03/30 01:05:08.63   4.00  17199132 BDHA  33454714  249.94  216.87 -0.62 -1.00  5332
2011/03/30 01:05:08.63   4.00  17199132 DHBB  33454716  266.82  184.92 -0.10 -0.40  5333
2011/03/30 01:05:08.63   4.00  17199132 HAJJ  33454718  396.20  171.00 -1.61 -1.30  5334
2011/03/30 01:15:48.56   4.00  17199134 ADEN  33454745  131.79  230.29 -1.64 -2.00  5335
2011/03/30 01:15:48.56   4.00  17199134 ATD   59146677  141.66   67.49 -0.49 -1.20  5336
2011/03/30 01:15:48.56   4.00  17199134 UDYN  33454756  216.64  177.68 -2.41 -2.90  5337
2011/03/30 01:15:48.56   4.00  17199134 BDHA  33454748  272.62  216.96 -1.55 -1.90  5338
2011/03/30 01:15:48.56   4.00  17199134 DHBB  33454751  286.03  187.39 -0.07 -0.30  5339
2011/03/30 01:25:33.06  10.00  17199136 ATD   59146695  143.17   63.42 -0.40 -1.80  5340
2011/03/30 01:25:33.06  10.00  17199136 BDHA  33454761  266.60  218.71 -2.19 -2.40  5341
2011/03/30 01:25:33.06  10.00  17199136 DHBB  33454764  276.70  188.23 -1.31 -1.40  5342
2011/03/30 01:25:33.06  10.00  17199136 HAJJ  33454766  401.85  173.52 -2.85 -2.30  5343
2011/03/30 01:27:51.73   4.00  16392156 ADEN  33454772  136.63  224.90 -2.80 -3.30  5344
2011/03/30 01:27:51.73   4.00  16392156 ATD   59146720  142.06   72.96 -1.44 -2.20  5345
2011/03/30 01:27:51.73   4.00  16392156 BDHA  33454775  279.94  214.61 -2.25 -2.50  5346
2011/03/30 01:27:51.73   4.00  16392156 DHBB  33454778  297.95  186.15 -0.63 -0.80  5347
2011/03/30 01:27:51.73   4.00  16392156 DAMY  42226813  298.13  186.18  1.13  1.00  5348
2011/03/30 01:27:51.73   4.00  16392156 HAJJ  33454780  425.01  172.84 -2.11 -1.70  5349
2011/03/30 01:27:51.73   4.00  16392156 FURI  42226818  680.24   61.04 -2.67 -2.40  5350
2011/03/30 01:36:19.97   4.00  17199139 ADEN  33454785  122.04  233.92 -1.60 -1.50  5351
2011/03/30 01:36:19.97   4.00  17199139 ATD   59146765  149.29   63.52 -1.07 -2.00  5352
2011/03/30 01:36:19.97   4.00  17199139 UDYN  33454793  204.46  176.78 -1.66 -2.20  5353
2011/03/30 01:36:19.97   4.00  17199139 BDHA  33454788  261.16  218.11 -0.19 -0.60  5354
2011/03/30 01:42:48.58   3.00  16391170 ADEN  33454802  119.45  227.93 -2.68 -2.70  5355
2011/03/30 01:42:48.58   3.00  16391170 UDYN  33454814  213.41  174.24 -2.96 -3.50  5356
2011/03/30 01:42:48.58   3.00  16391170 BDHA  33454804  261.76  215.30 -1.84 -2.20  5357
2011/03/30 01:42:48.58   3.00  16391170 DHBB  33454807  280.55  184.95 -1.05 -1.30  5358
2011/03/30 01:42:48.58   3.00  16391170 DAMY  42226862  280.73  184.98 -0.49 -0.70  5359
2011/03/30 01:42:48.58   3.00  16391170 HAJJ  33454809  409.51  171.48 -2.85 -2.50  5360
2011/03/30 01:42:48.58   3.00  16391170 FURI  32566045  695.25   60.16 -2.61 -2.30  5361
2011/03/30 06:26:19.90  11.90 601875958 UDYN  33454871  201.08  183.48  1.82 -0.50  5362
2011/03/30 06:26:19.90  11.90 601875958 DHBB  33454866  274.07  192.15  2.47 -1.60  5363
2011/03/30 06:26:19.90  11.90 601875958 BDHA  33454863  273.98  222.44  1.69  1.60  5364
2011/03/30 06:26:19.90  11.90 601875958 HAJJ  33454868  394.26  176.03  1.52  2.10  5365
2011/03/31 02:24:46.75  10.00  16475887 ATD   59150735  124.94   67.30 -0.81 -1.60  5366
2011/03/31 02:24:46.75  10.00  16475887 ADEN  33454880  147.76  232.31 -2.77 -3.50  5367
2011/03/31 02:24:46.75  10.00  16475887 UDYN  33454893  222.65  181.73 -2.79 -3.10  5368
2011/03/31 02:24:46.75  10.00  16475887 DHBB  33454886  294.43  190.22 -2.15 -2.10  5369
2011/03/31 02:24:46.75  10.00  16475887 DAMY  42233149  294.62  190.25 -2.08 -2.10  5370
2011/03/31 02:24:46.75  10.00  16475887 HAJJ  33454888  416.45  175.49 -2.90 -2.30  5371
2011/03/31 18:33:39.13  10.00  16403116 ATD   59153498  221.02  330.87  0.15 -0.20  5372
2011/03/31 18:33:39.13  10.00  16403116 UDYN  33454973  240.65  250.91 -0.91 -1.30  5373
2011/03/31 18:33:39.13  10.00  16403116 DHBB  33454967  309.16  241.75 -0.11 -0.20  5374
2011/03/31 18:33:39.13  10.00  16403116 DAMY  42237288  309.40  241.74 -0.93 -1.00  5375
2011/03/31 18:33:39.13  10.00  16403116 HAJJ  33454969  328.84  214.50 -2.16 -2.00  5376
2011/03/31 18:33:39.13  10.00  16403116 ADEN  33454962  342.78  278.83 -0.68 -0.70  5377
2011/03/31 18:33:39.13  10.00  16403116 SANA  33454971  345.49  226.72 -0.39 -0.30  5378
2011/03/31 18:33:39.13  10.00  16403116 BDHA  33454965  408.30  258.47 -0.88 -0.60  5379
2011/03/31 18:33:39.13  10.00  16403116 FURI  32566055  597.25   35.85  0.58  1.30  5380
2011/04/19 08:45:06.40  13.80 601875988 ADEN  33455380  131.95  238.28 -0.25 -0.90  5381
2011/04/19 08:45:06.40  13.80 601875988 UDYN  33455387  201.61  180.58  1.94 -0.40  5382
2011/04/19 08:45:06.40  13.80 601875988 BDHA  33455383  267.86  220.71  2.15 -1.90  5383
2011/04/19 08:45:06.40  13.80 601875988 DHBB  33455385  272.98  190.04  1.91  2.00  5384
2011/04/19 08:57:09.40  14.80 601875990 ADEN  33455399  135.10  229.84 -0.07 -0.70  5385
2011/04/19 08:57:09.40  14.80 601875990 UDYN  33455408  219.50  178.20  2.08 -0.70  5386
2011/04/19 08:57:09.40  14.80 601875990 BDHA  33455402  276.08  216.90  2.06  2.10  5387
2011/04/19 08:57:09.40  14.80 601875990 HAJJ  33455406  414.61  173.59  1.07  1.80  5388
2011/04/19 09:08:03.56  10.00  16449046 OBO   21269154   73.47   86.80 -1.71 -1.80  5389
2011/04/19 09:08:03.56  10.00  16449046 MCAD  21269155   88.28   68.44 -2.42 -2.40  5390
2011/04/19 09:08:03.56  10.00  16449046 ATA   21269157  104.26   52.69 -2.63 -2.60  5391
2011/04/19 09:08:03.56  10.00  16449046 TDD   21269156  117.78   78.16 -2.21 -2.50  5392
2011/04/19 09:08:03.56  10.00  16449046 ATD   21269152  133.59   65.89 -2.07 -2.80  5393
2011/04/19 09:08:03.56  10.00  16449046 SGH   21269161  159.32   66.00 -1.87 -2.50  5394
2011/04/19 09:08:03.56  10.00  16449046 GBR   21269159  190.23   59.55 -1.18 -1.70  5395
2011/04/19 09:08:03.56  10.00  16449046 DHBB  33455424  287.02  189.15 -2.32 -2.30  5396
2011/04/19 09:08:03.56  10.00  16449046 DAMY  39448081  287.21  189.18 -2.15 -2.10  5397
2011/04/19 09:08:03.56  10.00  16449046 HAJJ  33455426  410.67  174.51 -3.53 -3.00  5398
2011/04/19 09:08:03.56  10.00  16449046 FURI  32566164  674.59   59.49  1.48  1.90  5399
2011/04/19 09:17:49.30   7.80 601875993 ADEN  33455443  120.73  228.44 -0.72 -0.90  5400
2011/04/19 09:17:49.30   7.80 601875993 UDYN  33455452  213.31  174.69  2.20 -0.40  5401
2011/04/19 09:17:49.30   7.80 601875993 BDHA  33455446  262.77  215.59  1.47  1.20  5402
2011/04/19 09:17:49.30   7.80 601875993 DHBB  33455449  280.75  185.28  2.36 -1.90  5403
2011/04/19 09:26:43.60  15.50 601875995 ADEN  33455463  127.42  221.66  1.07 -0.20  5404
2011/04/19 09:26:43.60  15.50 601875995 UDYN  33455470  228.93  173.64  1.06  1.00  5405
2011/04/19 09:26:43.60  15.50 601875995 BDHA  33455466  272.11  212.78  1.74  1.80  5406
2011/04/19 09:29:49.80   2.00 601875996 ADEN  33455472  134.14  231.27 -0.03 -0.30  5407
2011/04/19 09:29:49.80   2.00 601875996 DHBB  33455478  286.17  188.04  2.78 -1.50  5408
2011/04/19 09:29:49.80   2.00 601875996 HAJJ  33455480  411.25  173.73  1.97  2.30  5409
2011/04/19 09:37:53.59   1.40  16449048 OBO   21269165   85.06   99.25 -1.18 -1.20  5410
2011/04/19 09:37:53.59   1.40  16449048 MCAD  21269166   93.86   81.01 -0.59 -0.60  5411
2011/04/19 09:37:53.59   1.40  16449048 ATA   21269168  103.98   64.10  0.38  0.40  5412
2011/04/19 09:37:53.59   1.40  16449048 TDD   21269167  126.04   87.10 -1.86 -2.40  5413
2011/04/19 09:37:53.59   1.40  16449048 ATD   59236820  137.55   74.49 -2.40 -3.10  5414
2011/04/19 09:37:53.59   1.40  16449048 SGH   21269170  163.08   73.24 -0.85 -1.80  5415
2011/04/19 09:37:53.59   1.40  16449048 GBR   21269169  191.49   65.76  0.42 -0.40  5416
2011/04/19 09:37:53.59   1.40  16449048 DHBB  33455490  303.14  186.66 -2.75 -2.90  5417
2011/04/19 09:37:53.59   1.40  16449048 DAMY  39447893  303.33  186.69 -1.50 -1.70  5418
2011/04/19 09:37:53.59   1.40  16449048 SANA  33455494  392.11  182.22 -2.85 -2.60  5419
2011/04/19 09:37:53.59   1.40  16449048 HAJJ  33455492  429.44  173.35 -3.85 -3.50  5420
2011/04/19 09:57:17.15   4.00  17201490 UDYN  33455530  195.74  170.49 -1.07 -1.70  5421
2011/04/19 09:57:17.15   4.00  17201490 BDHA  33455525  239.67  215.84 -0.81 -1.30  5422
2011/04/19 09:57:17.15   4.00  17201490 DHBB  33455528  260.54  182.92  0.80  0.50  5423
2011/04/19 10:32:08.50   4.00  17201492 ATD   59236923  131.30   68.45 -1.14 -1.40  5424
2011/04/19 10:32:08.50   4.00  17201492 UDYN  33455566  222.50  179.98 -2.67 -3.10  5425
2011/04/19 10:32:08.50   4.00  17201492 BDHA  33455559  282.72  217.62 -2.89 -3.20  5426
2011/04/19 10:32:08.50   4.00  17201492 DHBB  33455562  293.25  188.92 -1.12 -1.30  5427
2011/04/19 10:32:08.50   4.00  17201492 HAJJ  33455564  417.00  174.56 -2.00 -1.60  5428
2011/04/19 21:34:42.30   9.70 601876010 ADEN  33455636  147.04  231.56  0.80  0.10  5429
2011/04/19 21:34:42.30   9.70 601876010 BDHA  33455639  286.73  218.28  1.77  1.70  5430
2011/04/19 21:34:42.30   9.70 601876010 HAJJ  33455643  417.65  175.26  1.96  2.60  5431
2011/04/20 04:22:46.50  10.10 601876015 ADEN  33455701  139.88  233.06  0.24 -0.50  5432
2011/04/20 04:22:46.50  10.10 601876015 UDYN  33455708  216.28  180.43  1.01  0.70  5433
2011/04/20 04:22:46.50  10.10 601876015 BDHA  33455704  278.88  218.68  2.49 -1.80  5434
2011/04/20 04:22:46.50  10.10 601876015 DHBB  33455707  287.37  189.44  2.49 -1.90  5435
2011/04/21 10:01:27.30  12.20 601876018 ADEN  33455732  132.98  236.97  0.50 -0.20  5436
2011/04/21 10:01:27.30  12.20 601876018 UDYN  33455740  204.72  180.36  1.58 -0.80  5437
2011/04/21 10:01:27.30  12.20 601876018 DHBB  33455735  275.92  189.77  2.22 -1.90  5438
2011/04/21 10:01:27.30  12.20 601876018 HAJJ  33455737  399.16  174.52  1.28  1.90  5439
2011/04/21 19:07:11.68  11.90  17201733 ATD   21269172   11.66   14.29  0.08  0.10  5440
2011/04/21 19:07:11.68  11.90  17201733 ARO   21269180   12.19   14.26  0.12  0.10  5441
2011/04/21 19:07:11.68  11.90  17201733 TDD   21269176   19.48  190.82  0.38  0.40  5442
2011/04/21 19:07:11.68  11.90  17201733 SGH   21269182   34.17   50.73  0.37  0.40  5443
2011/04/21 19:07:11.68  11.90  17201733 MCAD  21269175   38.47  253.39  0.14  0.10  5444
2011/04/21 19:07:11.68  11.90  17201733 ATA   21269177   41.21  298.66  0.21  0.20  5445
2011/04/21 19:07:11.68  11.90  17201733 OBO   21269174   60.16  229.13 -0.07 -0.10  5446
2011/04/21 19:07:11.68  11.90  17201733 GBR   21269178   69.61   40.03 -0.43 -0.40  5447
2011/04/21 19:07:11.68  11.90  17201733 ADEN  33455754  262.22  240.75 -1.34 -1.50  5448
2011/04/21 19:07:11.68  11.90  17201733 UDYN  33455762  285.48  204.42 -2.04 -2.00  5449
2011/04/21 19:07:11.68  11.90  17201733 DHBB  33455757  365.79  206.51 -1.38 -1.00  5450
2011/04/21 19:07:11.68  11.90  17201733 HAJJ  33455759  459.02  189.75 -3.01 -2.20  5451
2011/04/22 23:27:21.60   8.90 601876019 ADEN  33455772  152.80  231.19  0.92  0.20  5452
2011/04/22 23:27:21.60   8.90 601876019 UDYN  33455780  228.12  182.22  1.67 -1.30  5453
2011/04/22 23:27:21.60   8.90 601876019 DHBB  33455775  300.13  190.44  2.14  2.20  5454
2011/04/22 23:27:21.60   8.90 601876019 HAJJ  33455777  421.67  175.83  1.69  2.30  5455
2011/04/28 06:36:58.47   4.00  17202286 ATD   59263018  133.51   73.17  0.04 -0.30  5456
2011/04/28 06:36:58.47   4.00  17202286 DHBB  33455842  301.90  187.58  0.38  0.30  5457
2011/04/28 06:36:58.47   4.00  17202286 HAJJ  33455844  427.08  173.94 -0.35  0.10  5458
2011/04/29 16:41:32.89  10.00  16485465 HAJJ  33455903  165.03  249.93 -2.78 -3.40  5459
2011/04/29 16:41:32.89  10.00  16485465 SANA  33455906  221.35  264.18 -1.50 -2.00  5460
2011/04/29 16:41:32.89  10.00  16485465 UDYN  33455909  238.36  304.70 -1.97 -2.30  5461
2011/04/29 16:41:32.89  10.00  16485465 DHBB  33455901  250.40  285.78 -1.57 -1.90  5462
2011/04/29 16:41:32.89  10.00  16485465 DAMY  39489153  250.53  285.73 -1.80 -2.10  5463
2011/04/29 16:41:32.89  10.00  16485465 MAOD  21269289  344.80  358.66 -2.98 -2.70  5464
2011/04/29 16:41:32.89  10.00  16485465 OBO   21269283  377.53  340.80 -2.29 -1.90  5465
2011/04/29 16:41:32.89  10.00  16485465 TDD   21269285  385.79  347.68 -2.19 -1.70  5466
2011/04/29 16:41:32.89  10.00  16485465 MCAD  21269284  401.91  343.29 -1.60 -1.10  5467
2011/04/29 16:41:32.89  10.00  16485465 LDLD  21269291  403.25  354.61 -1.75 -1.20  5468
2011/04/29 16:41:32.89  10.00  16485465 ADEN  33455899  407.03  311.00 -1.35 -1.00  5469
2011/04/29 16:41:32.89  10.00  16485465 ATD   59266872  414.36  349.45 -2.17 -1.60  5470
2011/04/29 16:41:32.89  10.00  16485465 SGH   21269290  421.02  352.86 -2.66 -2.00  5471
2011/04/29 16:41:32.89  10.00  16485465 ATA   21269286  431.30  344.54 -1.50 -0.90  5472
2011/04/29 16:41:32.89  10.00  16485465 GBR   21269288  450.76  355.67 -2.10 -1.30  5473
2011/04/30 02:21:13.82   0.50  17202426 HAJJ  33455917  161.74  249.80 -1.72 -2.70  5474
2011/04/30 02:21:13.82   0.50  17202426 SANA  33455920  218.07  264.30 -0.02 -0.80  5475
2011/04/30 02:21:13.82   0.50  17202426 UDYN  33455923  236.17  305.30 -0.18 -0.80  5476
2011/04/30 02:21:13.82   0.50  17202426 DHBB  33455915  247.52  286.16 -0.10 -0.80  5477
2011/04/30 02:21:13.82   0.50  17202426 ATD   59268013  414.54  349.91 -1.22 -0.90  5478
2011/04/30 06:39:55.43  10.00  16485472 HAJJ  33455934  165.08  246.84 -1.09 -1.80  5479
2011/04/30 06:39:55.43  10.00  16485472 UDYN  33455937  231.02  303.47 -0.48 -0.90  5480
